"STATION","STATION_NAME","ELEVATION","DATE_","HLY_HIDX_NORMAL","HLY_WIND_AVGSPD"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001020200","562","80"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001020300","558","78"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001020400","558","79"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001020500","554","80"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001020600","552","82"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001020700","550","79"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001020800","555","80"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001020900","584","93"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001021000","618","113"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001021100","646","129"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001021200","666","137"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001021300","678","140"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001021400","684","138"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001021500","681","139"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001021600","672","135"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001021700","655","124"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001021800","625","101"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001021900","604","84"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001022000","592","78"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001022100","584","76"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001022200","578","74"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001022300","573","76"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001030000","570","76"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001030100","566","79"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001030200","563","79"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001030300","559","78"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001030400","560","79"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001030500","556","81"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001030600","554","83"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001030700","551","80"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001030800","556","80"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001030900","585","93"
"GHCND;USW00012919","BROWNSVILLE S PADRE ISLAND INTERNATIONAL AIRPORT TX US","7.30000019073486","201001031000","620","113"
